Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street
06-02-2020 00:00,06-01-2020 00:00,2000,6,Hollywood,666,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 0400 1822,0,X,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,231,,,,1300    WILCOX                       AV,
06-02-2020 00:00,06-01-2020 00:00,1000,9,Van Nuys,904,2,625,OTHER ASSAULT,0356 0445,34,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,VAN NUYS,SATICOY                      ST
06-02-2020 00:00,06-01-2020 00:00,1800,21,Topanga,2148,1,330,BURGLARY FROM VEHICLE,344,18,M,H,104,DRIVEWAY,,,IC,Invest Cont,330,,,,7000    LARAMIE                      AV,
06-02-2020 00:00,06-01-2020 00:00,1430,10,West Valley,1035,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1606 0344,45,M,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,17900    DUNCAN                       ST,
12-02-2020 00:00,12-01-2020 00:00,2300,12,77th Street,1257,1,510,VEHICLE - STOLEN,,0,,,103,ALLEY,,,IC,Invest Cont,510,,,,800 W  78TH                         ST,
12-12-2020 00:00,12-12-2020 00:00,1700,9,Van Nuys,923,2,624,BATTERY - SIMPLE ASSAULT,0448 0416 1420,22,M,O,401,MINI-MART,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,14500    VICTORY                      BL,
11-04-2020 00:00,11-04-2020 00:00,2020,13,Newton,1351,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0910,62,M,B,124,BUS STOP,,,IC,Invest Cont,440,,,,BROADWAY                     ST,VERNON
09-06-2020 00:00,09-06-2020 00:00,1530,13,Newton,1351,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,68,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,4100 S  BROADWAY,
09-06-2020 00:00,09-06-2020 00:00,200,3,Southwest,379,2,624,BATTERY - SIMPLE ASSAULT,0342 0444 0416 1810,26,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 W  MARTIN LUTHER KING           BL,
03-10-2020 00:00,03-10-2020 00:00,1900,5,Harbor,503,2,888,TRESPASSING,1309 1402,53,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,998,,,800 W  255TH                        ST,
03-10-2020 00:00,03-10-2020 00:00,1500,3,Southwest,393,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 2032,32,M,B,101,STREET,,,IC,Invest Cont,341,,,,LEIMERT                      BL,43RD                         ST
07-08-2020 00:00,07-08-2020 00:00,115,12,77th Street,1293,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0554 0329 1300,41,F,B,101,STREET,,,IC,Invest Cont,740,,,,10500    RUTHELEN                     ST,
07-08-2020 00:00,07-08-2020 00:00,5,13,Newton,1375,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,443,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,1300 E  56TH                         ST,
07-08-2020 00:00,07-08-2020 00:00,1800,10,West Valley,1018,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,7800    HASKELL                      AV,
07-08-2020 00:00,07-08-2020 00:00,2205,1,Central,157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0907 1420 0312 1100 1407 1402 0430 1218 1822,40,F,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,6TH,CROCKER
12-10-2020 00:00,12-09-2020 00:00,1900,1,Central,159,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 1822 0329 1414,32,F,W,101,STREET,,,IC,Invest Cont,330,,,,JESSE,IMPERIAL
12-10-2020 00:00,12-09-2020 00:00,850,2,Rampart,218,2,624,BATTERY - SIMPLE ASSAULT,0444 1820 0913,27,M,W,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,PARK VIEW,LOGAN
01-09-2021 00:00,12-09-2020 00:00,1126,11,Northeast,1126,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,54,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,1100 N  AVENUE 53,
05-03-2020 00:00,05-02-2020 00:00,2310,15,N Hollywood,1516,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,52,F,H,104,DRIVEWAY,,,IC,Invest Cont,740,,,,11500    ARCHWOOD                     ST,
05-03-2020 00:00,05-02-2020 00:00,1900,13,Newton,1363,1,210,ROBBERY,0344 0448 0355 0419 0417 1309 1313 0432 1822 0852,12,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,AVALON                       BL,51ST                         ST
05-03-2020 00:00,05-02-2020 00:00,2000,12,77th Street,1218,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 W  56TH                         ST,
10-03-2020 00:00,10-02-2020 00:00,2200,8,West LA,855,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1823 2034 0913 0354,56,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,,1600 S  BENTLEY                      AV,
10-03-2020 00:00,10-02-2020 00:00,2100,13,Newton,1342,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 E  35TH                         ST,
06-09-2020 00:00,10-02-2020 00:00,1500,3,Southwest,359,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,3500 S  FLOWER                       ST,
06-09-2020 00:00,10-02-2020 00:00,2020,12,77th Street,1268,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,8200    WALL                         ST,
06-09-2020 00:00,10-02-2020 00:00,15,9,Van Nuys,998,2,946,OTHER MISCELLANEOUS CRIME,0911 1906,36,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,4200    LONGRIDGE                    AV,
01-03-2020 00:00,01-03-2020 00:00,1645,10,West Valley,1041,1,310,BURGLARY,0344 1402 2004,55,M,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,5600    TOPEKA                       DR,
01-03-2020 00:00,01-03-2020 00:00,2000,15,N Hollywood,1544,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,46,M,W,101,STREET,,,IC,Invest Cont,420,,,,12200    ADDISON                      ST,
01-03-2020 00:00,01-03-2020 00:00,2330,8,West LA,836,1,330,BURGLARY FROM VEHICLE,0344 0352 1822 0386 0321 1420 0377 0930,35,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,1800    HOLMBY                       AV,
01-05-2020 00:00,01-05-2020 00:00,840,14,Pacific,1454,2,888,TRESPASSING,2004,0,X,X,701,HOSPITAL,,,IC,Invest Cont,888,,,,4600    LINCOLN                      BL,
06-05-2020 00:00,01-05-2020 00:00,2145,7,Wilshire,702,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1822 1212 0447,0,M,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,231,,,,7500 W  MELROSE                      AV,
01-10-2020 00:00,01-10-2020 00:00,1440,5,Harbor,509,2,625,OTHER ASSAULT,0319 0605 0326 0356 1309 1822,50,F,W,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,WESTERN,251ST
01-10-2020 00:00,01-10-2020 00:00,1530,6,Hollywood,647,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,61,F,O,717,HEALTH SPA/GYM,,,IC,Invest Cont,440,,,,1600 N  EL CENTRO                    AV,
01-10-2020 00:00,01-10-2020 00:00,130,13,Newton,1377,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913,45,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,,,,5400    DUARTE                       ST,
01-10-2020 00:00,06-03-2020 00:00,1200,5,Harbor,557,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0421 0940 1202 1402 1702,66,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,998,,,600 W  SANTA CRUZ                   ST,
10-09-2020 00:00,10-05-2020 00:00,1200,5,Harbor,517,2,354,THEFT OF IDENTITY,1822,60,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1000    CARY                         AV,
10-09-2020 00:00,01-01-2020 00:00,600,20,Olympic,2014,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 1259 0522,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,200 N  NORMANDIE                    AV,
10-09-2020 00:00,01-01-2020 00:00,1150,10,West Valley,1024,2,624,BATTERY - SIMPLE ASSAULT,0913 0562 0416 1202 1309 0602 0443,60,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6800    BAIRD                        AV,
10-09-2020 00:00,01-01-2020 00:00,132,17,Devonshire,1745,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1402 1419 1407 1100,0,X,X,121,YARD (RESIDENTIAL/BUSINESS),104,SHOTGUN,AA,Adult Arrest,753,998,,,17600    KINGSBURY                    ST,
10-09-2020 00:00,01-01-2020 00:00,800,15,N Hollywood,1523,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,12500    VICTORY                      BL,
10-09-2020 00:00,01-01-2020 00:00,1400,11,Northeast,1151,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,36,M,W,104,DRIVEWAY,,,IC,Invest Cont,745,,,,1400 N  EDGEMONT                     ST,
08-11-2020 00:00,08-11-2020 00:00,1525,7,Wilshire,749,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 0329 0311 0906,50,M,O,301,GAS STATION,,,AO,Adult Other,740,998,,,CRENSHAW,OLYMPIC
05-07-2020 00:00,05-06-2020 00:00,1825,12,77th Street,1268,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 1301 1822 1402,50,F,H,102,SIDEWALK,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,SAN PEDRO,83RD                         ST
05-07-2020 00:00,05-06-2020 00:00,1900,8,West LA,847,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1810 0913,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2200 S  BEVERLY GLEN                 BL,
05-07-2020 00:00,05-06-2020 00:00,1800,7,Wilshire,778,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0361,58,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,930,,,,1600 S  BRONSON                      AV,
05-07-2020 00:00,05-06-2020 00:00,1427,19,Mission,1943,2,903,CONTEMPT OF COURT,2038,61,M,H,108,PARKING LOT,,,AO,Adult Other,903,,,,14400    FOX                          ST,
12-02-2020 00:00,12-02-2020 00:00,1300,21,Topanga,2128,2,662,"BUNCO, GRAND THEFT",0701 0344,76,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,20200    STRATHERN                    ST,
12-02-2020 00:00,12-02-2020 00:00,1600,12,77th Street,1259,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416 0429,43,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 E  76TH                         ST,
12-11-2020 00:00,12-11-2020 00:00,1630,14,Pacific,1494,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416,31,M,B,212,TRANSPORTATION FACILITY (AIRPORT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,400    WORLD                        WY,
01-07-2021 00:00,12-11-2020 00:00,1228,21,Topanga,2185,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202 0394,74,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,4800    LLANO                        DR,
08-05-2020 00:00,08-04-2020 00:00,1500,12,77th Street,1208,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 W  49TH                         PL,
11-01-2020 00:00,08-04-2020 00:00,2300,6,Hollywood,622,1,330,BURGLARY FROM VEHICLE,1300 1307 1601 1609 0329 0344 0352 1822,30,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,2600    LA CUESTA                    DR,
08-10-2020 00:00,08-01-2020 00:00,1500,3,Southwest,363,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 1822 0329 1202,73,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,3900    MARLTON                      AV,
08-10-2020 00:00,08-01-2020 00:00,1700,21,Topanga,2159,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,38,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,19900    FRIAR                        ST,
08-10-2020 00:00,08-01-2020 00:00,1810,16,Foothill,1676,1,330,BURGLARY FROM VEHICLE,1300 0344 1822,34,F,O,101,STREET,,,IC,Invest Cont,330,,,,8600    GLENOAKS                     BL,
08-10-2020 00:00,08-01-2020 00:00,1740,3,Southwest,362,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0443 0556,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,4600    RODEO                        LN,
08-10-2020 00:00,08-01-2020 00:00,730,13,Newton,1372,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385,38,M,H,101,STREET,,,IC,Invest Cont,331,,,,5500    TOWNE                        AV,
03-12-2020 00:00,03-05-2020 00:00,801,16,Foothill,1656,1,310,BURGLARY,344,53,M,B,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,8200    FOOTHILL                     BL,
03-02-2020 00:00,03-01-2020 00:00,1600,1,Central,176,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0321 1822 1307 0329,22,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,8TH,LOS ANGELES
03-02-2020 00:00,03-01-2020 00:00,1220,7,Wilshire,733,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416 0444,51,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,5600    WILSHIRE                     BL,
03-02-2020 00:00,03-01-2020 00:00,15,19,Mission,1943,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416,29,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,10900    COLUMBUS                     AV,
03-02-2020 00:00,03-01-2020 00:00,358,21,Topanga,2125,1,310,BURGLARY,1610 0344 1607,0,M,W,202,LIQUOR STORE,,,IC,Invest Cont,310,,,,21900    SATICOY                      ST,
05-04-2020 00:00,03-01-2020 00:00,1200,17,Devonshire,1794,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0329 1607 0344,0,X,X,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,341,,,,18300    ROSCOE                       BL,
05-04-2020 00:00,11-01-2020 00:00,700,8,West LA,881,1,310,BURGLARY,1420 1402 1202 0358 1607 0321 0344 0352 1221 1822,61,F,W,221,PUBLIC STORAGE,,,AO,Adult Other,310,998,,,11800 W  OLYMPIC                      BL,
05-04-2020 00:00,04-12-2020 00:00,2130,15,N Hollywood,1539,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,52,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,740,,,,5900    RIVERTON                     AV,
05-04-2020 00:00,04-12-2020 00:00,1400,6,Hollywood,626,2,946,OTHER MISCELLANEOUS CRIME,1822 1258,13,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,946,,,,6400    BRYN MAWR                    DR,
09-08-2020 00:00,09-07-2020 00:00,1840,3,Southwest,393,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,34,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4200    EDGEHILL                     DR,
09-08-2020 00:00,09-07-2020 00:00,1413,15,N Hollywood,1589,2,903,CONTEMPT OF COURT,2038,58,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,903,,,,3800    BARHAM                       BL,
09-08-2020 00:00,09-07-2020 00:00,1730,14,Pacific,1412,1,310,BURGLARY,0344 1606,37,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,1100 S  MAIN                         ST,
02-03-2020 00:00,02-03-2020 00:00,1130,14,Pacific,1415,2,900,VIOLATION OF COURT ORDER,2004 2038,49,F,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,900,,,,800    LINCOLN                      BL,
02-03-2020 00:00,02-03-2020 00:00,1340,11,Northeast,1119,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0416 0445 0432 0334 0913 0400 0561 0421,55,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,998,,,1500    FAIR PARK                    AV,
05-12-2020 00:00,05-12-2020 00:00,1345,18,Southeast,1881,1,761,BRANDISH WEAPON,2000 0913 1813 0334 0432 0359,26,F,B,501,SINGLE FAMILY DWELLING,205,KITCHEN KNIFE,IC,Invest Cont,761,,,,16100 S  AINSWORTH                    ST,
05-12-2020 00:00,05-12-2020 00:00,2350,13,Newton,1362,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1402 1100 1822,0,F,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,998,,,400 E  49TH                         ST,
05-12-2020 00:00,05-12-2020 00:00,630,15,N Hollywood,1549,1,310,BURGLARY,1420 1309 0326 1414 2018 1607 1402,0,M,O,256,,,,IC,Invest Cont,310,998,,,5500    CLEON                        AV,
05-12-2020 00:00,05-12-2020 00:00,138,1,Central,162,1,310,BURGLARY,0329 1601 1822 1414 1403 0417 1402,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,998,,,800 S  FLOWER                       ST,
03-05-2020 00:00,03-05-2020 00:00,1730,12,77th Street,1249,2,624,BATTERY - SIMPLE ASSAULT,1822 0202 0345 1310 1225 0416 0446 0605,38,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,62ND                         ST,FIGUEROA                     ST
06-06-2020 00:00,06-06-2020 00:00,933,11,Northeast,1172,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1243 0416,34,M,W,121,YARD (RESIDENTIAL/BUSINESS),500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,236,,,,1700    SILVER LAKE                  BL,
01-04-2020 00:00,01-04-2020 00:00,2000,10,West Valley,1078,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,AO,Adult Other,510,,,,16800    VENTURA                      BL,
01-04-2020 00:00,01-04-2020 00:00,1400,6,Hollywood,638,1,330,BURGLARY FROM VEHICLE,1300 1307 1601 1609 0329 0344,26,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,5500 W  HOLLYWOOD                    BL,
12-01-2020 00:00,12-01-2020 00:00,1530,17,Devonshire,1713,2,624,BATTERY - SIMPLE ASSAULT,0360 0416 0448 1202 2003 0913,75,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,11300    YOLANDA                      AV,
12-01-2020 00:00,12-01-2020 00:00,940,21,Topanga,2145,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,43,F,A,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,440,,,,VANOWEN,GLADE
11-11-2020 00:00,11-11-2020 00:00,830,13,Newton,1363,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0411 1814 0340 0429 0913 2000,26,F,B,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,AO,Adult Other,236,,,,700 E  48TH                         ST,
03-03-2020 00:00,11-11-2020 00:00,2230,16,Foothill,1638,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1810 1501 1202,75,F,W,510,NURSING/CONVALESCENT/RETIREMENT HOME,,,IC,Invest Cont,440,,,,7600    WYNGATE                      ST,
03-03-2020 00:00,11-11-2020 00:00,1150,14,Pacific,1485,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,27,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,8600 S  SEPULVEDA                    BL,
03-03-2020 00:00,11-11-2020 00:00,2230,1,Central,182,1,330,BURGLARY FROM VEHICLE,0329 1609 1822 1307,34,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1200 S  GRAND                        AV,
11-05-2020 00:00,11-05-2020 00:00,1050,14,Pacific,1438,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,43,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10700    VENICE                       BL,
11-05-2020 00:00,11-05-2020 00:00,1000,17,Devonshire,1752,2,354,THEFT OF IDENTITY,1202 0930 0935,74,M,W,602,BANK,,,IC,Invest Cont,354,,,,10000    DE SOTO                      AV,
11-05-2020 00:00,11-05-2020 00:00,1030,9,Van Nuys,914,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0416 0421 1813,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,930,,,,7000    KESTER                       AV,
11-05-2020 00:00,03-01-2020 00:00,600,5,Harbor,511,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1251 0913 1814 2033 1259 2024 0527,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,810,,,,1600    257TH                        ST,
11-05-2020 00:00,12-11-2020 00:00,1225,10,West Valley,1044,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1202 0344 0394,0,M,W,213,WAREHOUSE,,,IC,Invest Cont,440,,,,18300    OXNARD                       ST,
11-05-2020 00:00,12-11-2020 00:00,1330,16,Foothill,1663,2,624,BATTERY - SIMPLE ASSAULT,0913 0446 1601 0416 1815 1259,15,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9100    TELFAIR                      AV,
10-07-2020 00:00,10-04-2020 00:00,1000,19,Mission,1998,2,664,"BUNCO, PETTY THEFT",1822 0800 0344,51,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664,,,,14300    LORNE                        ST,
01-02-2021 00:00,10-04-2020 00:00,1900,18,Southeast,1846,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,47,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,11200    ALVARO                       ST,
01-02-2021 00:00,10-04-2020 00:00,1845,17,Devonshire,1785,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0444 0408 0417 1820 0913 0421,47,F,A,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,AMIGO,GRESHAM
01-02-2021 00:00,10-04-2020 00:00,1745,21,Topanga,2143,2,624,BATTERY - SIMPLE ASSAULT,444,29,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6600    FALLBROOK                    AV,
01-02-2021 00:00,10-04-2020 00:00,120,16,Foothill,1613,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0313 0561 0416 1601 0444 0913,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",311,HAMMER,AA,Adult Arrest,230,998,,,VAN NUYS,GLENOAKS
11-08-2020 00:00,11-08-2020 00:00,245,10,West Valley,1035,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 2002 1206 1414,37,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,6600    DARBY                        AV,
10-06-2020 00:00,10-06-2020 00:00,1150,12,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0443 1822 0302,13,M,B,501,SINGLE FAMILY DWELLING,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,700 W  73RD                         ST,
10-06-2020 00:00,10-06-2020 00:00,300,20,Olympic,2088,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,57,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,1800 S  WESTMORELAND                 AV,
10-06-2020 00:00,10-06-2020 00:00,800,1,Central,123,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,54,M,H,104,DRIVEWAY,,,IC,Invest Cont,740,,,,300 W  1ST                          ST,
